Timestamp	Container_ID	Cargo_Type	Origin	Destination	Temperature_C	Humidity_Percent	Vibration_Level	Distance_Remaining_km	Spoilage_Risk	Recommended_Action	Alert_Status
2026-07-11T14:39:12.555813+00:00	CONT-1000	Banana	Bengaluru	Delhi	13.24	88.99	0.47	2143.32	High	Reroute	Critical
2026-07-11T14:39:12.557806+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.81	92.5	0.589	2136.64	High	Reroute	Critical
2026-07-11T14:39:12.560591+00:00	CONT-1004	Mango	Bengaluru	Delhi	10.7	80.29	0.21	2143.32	Low	Continue	Normal
2026-07-11T14:39:13.566792+00:00	CONT-1003	Grapes	Bengaluru	Delhi	0.1	90.29	0.058	2136.62	Medium	Continue	Warning
2026-07-11T14:39:14.572047+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.88	92.41	0.582	2136.6	High	Reroute	Critical
2026-07-11T14:39:14.573802+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	25.11	91.31	0.558	2136.6	High	Reroute	Critical
2026-07-11T14:39:14.574973+00:00	CONT-1003	Grapes	Bengaluru	Delhi	0.14	90.08	0.067	2136.6	Medium	Continue	Warning
2026-07-11T14:39:14.575788+00:00	CONT-1004	Mango	Bengaluru	Delhi	10.74	80.27	0.218	2143.3	Low	Continue	Normal
2026-07-11T14:39:15.580297+00:00	CONT-1003	Grapes	Bengaluru	Delhi	0.26	90.12	0.058	2136.58	Medium	Continue	Warning
2026-07-11T14:39:15.581729+00:00	CONT-1004	Mango	Bengaluru	Delhi	10.62	80.09	0.237	2143.29	Low	Continue	Normal
2026-07-11T14:39:17.595804+00:00	CONT-1000	Banana	Bengaluru	Delhi	13.23	89.39	0.466	2143.27	High	Reroute	Critical
2026-07-11T14:39:17.598996+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	25.21	91.52	0.535	2136.54	High	Reroute	Critical
2026-07-11T14:39:18.601152+00:00	CONT-1000	Banana	Bengaluru	Delhi	13.33	89.33	0.451	2143.26	High	Reroute	Critical
2026-07-11T14:39:18.605522+00:00	CONT-1003	Grapes	Bengaluru	Delhi	0.42	90.49	0.053	2136.52	Medium	Continue	Warning
2026-07-11T14:39:19.608750+00:00	CONT-1000	Banana	Bengaluru	Delhi	13.29	88.94	0.443	2143.25	High	Reroute	Critical
2026-07-11T14:39:19.612635+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	25.27	91.79	0.543	2136.5	High	Reroute	Critical
2026-07-11T14:39:19.613278+00:00	CONT-1003	Grapes	Bengaluru	Delhi	0.5	90.22	0.064	2136.5	Medium	Continue	Warning
2026-07-11T14:39:20.617491+00:00	CONT-1001	Avocado	Bengaluru	Delhi	6.18	92.47	0.573	2136.48	High	Reroute	Critical
2026-07-11T14:39:20.619638+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	25.3	91.44	1.068	2136.48	High	Reroute	Critical
2026-07-11T14:39:20.620704+00:00	CONT-1003	Grapes	Bengaluru	Delhi	0.5	90	0.057	2136.48	Medium	Continue	Warning
2026-07-11T14:39:20.621771+00:00	CONT-1004	Mango	Bengaluru	Delhi	10.82	80.36	0.218	2143.24	Low	Continue	Normal
2026-07-11T14:39:21.623796+00:00	CONT-1000	Banana	Bengaluru	Delhi	13.35	88.77	0.431	2143.23	High	Reroute	Critical
2026-07-11T14:39:23.643417+00:00	CONT-1003	Grapes	Bengaluru	Delhi	0.79	90.59	0.062	2136.42	Low	Continue	Normal
2026-07-11T14:39:24.649117+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	25.44	92.27	0.569	2136.4	High	Reroute	Critical
2026-07-11T14:39:24.651368+00:00	CONT-1004	Mango	Bengaluru	Delhi	10.8	81.17	0.229	2143.2	Low	Continue	Normal
2026-07-11T14:39:25.653550+00:00	CONT-1000	Banana	Bengaluru	Delhi	13.55	89.22	0.487	2143.19	High	Reroute	Critical
2026-07-11T14:39:25.655272+00:00	CONT-1001	Avocado	Bengaluru	Delhi	6.17	91.98	0.555	2136.38	High	Reroute	Critical
2026-07-11T14:39:25.658614+00:00	CONT-1003	Grapes	Bengaluru	Delhi	0.97	90.39	0.049	2136.38	Low	Continue	Normal
2026-07-11T14:39:25.659094+00:00	CONT-1004	Mango	Bengaluru	Delhi	10.67	81.32	0.234	2143.19	Low	Continue	Normal
2026-07-11T14:39:27.676814+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	25.54	91.81	0.592	2136.34	High	Reroute	Critical
2026-07-11T14:39:27.683180+00:00	CONT-1004	Mango	Bengaluru	Delhi	10.79	80.93	0.233	2143.17	Low	Continue	Normal
2026-07-11T14:39:28.685266+00:00	CONT-1000	Banana	Bengaluru	Delhi	13.76	89.33	0.53	2143.16	High	Reroute	Critical
2026-07-11T14:39:28.686208+00:00	CONT-1001	Avocado	Bengaluru	Delhi	6.18	92.16	0.547	2136.32	High	Reroute	Critical
2026-07-11T14:39:28.687674+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	25.59	91.55	0.574	2136.32	High	Reroute	Critical
2026-07-11T14:39:28.688172+00:00	CONT-1003	Grapes	Bengaluru	Delhi	0.72	90.52	0.063	2136.32	Low	Continue	Normal
2026-07-11T14:39:28.688550+00:00	CONT-1004	Mango	Bengaluru	Delhi	10.65	81.2	0.226	2143.16	Low	Continue	Normal
2026-07-11T14:39:31.703891+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	25.71	91.91	0.576	2136.26	High	Reroute	Critical
2026-07-11T14:39:32.710875+00:00	CONT-1000	Banana	Bengaluru	Delhi	13.81	88.78	0.542	2143.12	High	Reroute	Critical
2026-07-11T14:39:32.713825+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	25.75	92.05	0.572	2136.24	High	Reroute	Critical
2026-07-11T14:39:32.715287+00:00	CONT-1003	Grapes	Bengaluru	Delhi	0.84	90.32	0.096	2136.24	Low	Continue	Normal
2026-07-11T14:39:33.718530+00:00	CONT-1001	Avocado	Bengaluru	Delhi	6.02	91.72	0.56	2136.22	High	Reroute	Critical
2026-07-11T14:39:34.728604+00:00	CONT-1003	Grapes	Bengaluru	Delhi	0.79	90.42	0.091	2136.2	Low	Continue	Normal
2026-07-11T14:39:36.743375+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.82	91.11	0.581	2136.16	High	Reroute	Critical
2026-07-11T14:39:37.749599+00:00	CONT-1000	Banana	Bengaluru	Delhi	13.76	88.25	0.546	2143.07	High	Reroute	Critical
2026-07-11T14:39:37.751437+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.72	91.37	0.565	2136.14	High	Reroute	Critical
2026-07-11T14:39:37.752085+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	25.92	92.09	0.58	2136.14	High	Reroute	Critical
2026-07-11T14:39:37.752651+00:00	CONT-1003	Grapes	Bengaluru	Delhi	0.67	90.05	0.098	2136.14	Low	Continue	Normal
2026-07-11T14:39:38.754066+00:00	CONT-1000	Banana	Bengaluru	Delhi	13.75	88.29	0.557	2143.06	High	Reroute	Critical
2026-07-11T14:39:38.756508+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	25.95	92.3	0.584	2136.12	High	Reroute	Critical
2026-07-11T14:39:38.759459+00:00	CONT-1003	Grapes	Bengaluru	Delhi	0.64	89.76	0.101	2136.12	Low	Continue	Normal
2026-07-11T14:39:38.764077+00:00	CONT-1004	Mango	Bengaluru	Delhi	10.01	80.17	0.287	2143.06	Low	Continue	Normal
2026-07-11T14:39:40.777791+00:00	CONT-1004	Mango	Bengaluru	Delhi	10.14	80.01	0.262	2143.04	Low	Continue	Normal
2026-07-11T14:39:41.782676+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.95	91.46	0.58	2136.06	High	Reroute	Critical
2026-07-11T14:39:41.783964+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	26.07	93.1	0.571	2136.06	High	Reroute	Critical
2026-07-11T14:39:41.784623+00:00	CONT-1003	Grapes	Bengaluru	Delhi	0.61	89.78	0.066	2136.06	Low	Continue	Normal
2026-07-11T14:39:41.785180+00:00	CONT-1004	Mango	Bengaluru	Delhi	10.28	80.38	0.263	2143.03	Low	Continue	Normal
2026-07-11T14:39:42.788242+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	26.11	92.84	1.312	2136.04	High	Reroute	Critical
2026-07-11T14:39:42.794860+00:00	CONT-1004	Mango	Bengaluru	Delhi	10.37	80.62	0.278	2143.02	Low	Continue	Normal
2026-07-11T14:39:44.802505+00:00	CONT-1000	Banana	Bengaluru	Delhi	13.76	88.11	0.534	2143	High	Reroute	Critical
2026-07-11T14:39:44.803313+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.8	91.86	0.58	2136	High	Reroute	Critical
2026-07-11T14:39:45.813278+00:00	CONT-1000	Banana	Bengaluru	Delhi	13.7	87.95	0.521	2142.99	High	Reroute	Critical
2026-07-11T14:39:45.814048+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.75	91.83	0.585	2135.98	High	Reroute	Critical
2026-07-11T14:39:45.815347+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	26.22	92.61	0.591	2135.98	High	Reroute	Critical
2026-07-11T14:39:45.815681+00:00	CONT-1003	Grapes	Bengaluru	Delhi	0.71	90	0.067	2135.98	Low	Continue	Normal
2026-07-11T14:39:45.816111+00:00	CONT-1004	Mango	Bengaluru	Delhi	10.43	80.99	0.294	2142.99	Low	Continue	Normal
2026-07-11T14:39:47.826411+00:00	CONT-1004	Mango	Bengaluru	Delhi	10.53	81.17	0.286	2142.97	Low	Continue	Normal
2026-07-11T14:39:48.833205+00:00	CONT-1004	Mango	Bengaluru	Delhi	10.54	80.82	0.27	2142.96	Low	Continue	Normal
2026-07-11T14:39:49.835262+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.9	92.74	0.6	2135.9	High	Reroute	Critical
2026-07-11T14:39:49.838287+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	26.35	92.92	0.592	2135.9	High	Reroute	Critical
2026-07-11T14:39:49.838806+00:00	CONT-1003	Grapes	Bengaluru	Delhi	0.48	90.19	0.071	2135.9	Low	Continue	Normal
2026-07-11T14:39:49.839313+00:00	CONT-1004	Mango	Bengaluru	Delhi	10.39	80.72	0.287	2142.95	Low	Continue	Normal
2026-07-11T14:39:50.840383+00:00	CONT-1000	Banana	Bengaluru	Delhi	13.61	86.91	0.552	2142.94	High	Reroute	Critical
2026-07-11T14:39:50.841178+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.75	92.82	0.6	2135.88	High	Reroute	Critical
2026-07-11T14:39:51.849781+00:00	CONT-1003	Grapes	Bengaluru	Delhi	0.37	89.89	0.06	2135.86	Low	Continue	Normal
2026-07-11T14:39:52.855058+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.86	92.57	0.582	2135.84	High	Reroute	Critical
2026-07-11T14:39:54.868207+00:00	CONT-1000	Banana	Bengaluru	Delhi	13.72	87.28	0.527	2142.9	High	Reroute	Critical
2026-07-11T14:39:55.881418+00:00	CONT-1000	Banana	Bengaluru	Delhi	13.59	87.22	0.533	2142.89	High	Reroute	Critical
2026-07-11T14:39:55.883102+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.72	92.49	0.554	2135.78	High	Reroute	Critical
2026-07-11T14:39:55.886303+00:00	CONT-1004	Mango	Bengaluru	Delhi	10.4	80.63	0.26	2142.89	Low	Continue	Normal
2026-07-11T14:39:56.892044+00:00	CONT-1003	Grapes	Bengaluru	Delhi	0.37	90.71	0.02	2135.76	Low	Continue	Normal
2026-07-11T14:39:57.897950+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.49	92.54	0.563	2135.74	High	Reroute	Critical
2026-07-11T14:39:58.903429+00:00	CONT-1000	Banana	Bengaluru	Delhi	13.37	87.21	0.573	2142.86	High	Reroute	Critical
2026-07-11T14:39:58.904164+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.63	92.8	0.579	2135.72	High	Reroute	Critical
2026-07-11T14:39:58.905508+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	26.65	93.46	0.6	2135.72	High	Reroute	Critical
2026-07-11T14:39:58.905892+00:00	CONT-1003	Grapes	Bengaluru	Delhi	0.31	90.9	0.02	2135.72	Low	Continue	Normal
2026-07-11T14:39:59.909645+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.54	92.65	0.571	2135.7	High	Reroute	Critical
2026-07-11T14:40:00.913607+00:00	CONT-1000	Banana	Bengaluru	Delhi	13.56	87.35	0.572	2142.84	High	Reroute	Critical
2026-07-11T14:40:00.917072+00:00	CONT-1003	Grapes	Bengaluru	Delhi	0.6	90.73	0.048	2135.68	Low	Continue	Normal
2026-07-11T14:40:00.919140+00:00	CONT-1004	Mango	Bengaluru	Delhi	10.12	79.83	0.225	2142.84	Low	Continue	Normal
2026-07-11T14:40:01.920551+00:00	CONT-1000	Banana	Bengaluru	Delhi	13.52	87.72	0.584	2142.83	High	Reroute	Critical
2026-07-11T14:40:01.926414+00:00	CONT-1004	Mango	Bengaluru	Delhi	10.07	79.44	0.233	2142.83	Low	Continue	Normal
2026-07-11T14:40:02.929267+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.34	92.31	0.598	2135.64	High	Reroute	Critical
2026-07-11T14:40:02.932992+00:00	CONT-1003	Grapes	Bengaluru	Delhi	0.8	90.78	0.024	2135.64	Low	Continue	Normal
2026-07-11T14:40:02.936154+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.94	79.14	0.247	2142.82	Low	Continue	Normal
2026-07-11T14:40:03.941336+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	26.86	93.14	0.56	2135.62	High	Reroute	Critical
2026-07-11T14:40:04.946343+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.38	92.36	0.6	2135.6	High	Reroute	Critical
2026-07-11T14:40:04.946991+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	26.9	92.93	0.574	2135.6	High	Reroute	Critical
2026-07-11T14:40:04.949509+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.91	78.63	0.259	2142.8	Low	Continue	Normal
2026-07-11T14:40:06.957056+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.33	92.28	0.6	2135.56	High	Reroute	Critical
2026-07-11T14:40:06.962553+00:00	CONT-1004	Mango	Bengaluru	Delhi	10.05	79.22	0.289	2142.78	Low	Continue	Normal
2026-07-11T14:40:07.967542+00:00	CONT-1000	Banana	Bengaluru	Delhi	13.6	87.5	0.591	2142.77	High	Reroute	Critical
2026-07-11T14:40:07.969982+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	27.02	92.53	0.574	2135.54	High	Reroute	Critical
2026-07-11T14:40:08.976307+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.23	92.03	0.594	2135.52	High	Reroute	Critical
2026-07-11T14:40:08.977159+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	27.05	92.19	0.58	2135.52	High	Reroute	Critical
2026-07-11T14:40:08.980584+00:00	CONT-1003	Grapes	Bengaluru	Delhi	0.55	90.02	0.019	2135.52	Low	Continue	Normal
2026-07-11T14:40:09.986996+00:00	CONT-1003	Grapes	Bengaluru	Delhi	0.56	89.63	0.029	2135.5	Low	Continue	Normal
2026-07-11T14:40:09.987637+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.86	79.41	0.285	2142.75	Low	Continue	Normal
2026-07-11T14:40:10.989889+00:00	CONT-1000	Banana	Bengaluru	Delhi	13.35	87.35	0.6	2142.74	High	Reroute	Critical
2026-07-11T14:40:10.992586+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.38	92.34	0.58	2135.48	High	Reroute	Critical
2026-07-11T14:40:10.994252+00:00	CONT-1003	Grapes	Bengaluru	Delhi	0.55	89.42	0.018	2135.48	Low	Continue	Normal
2026-07-11T14:40:12.000456+00:00	CONT-1003	Grapes	Bengaluru	Delhi	0.65	89.16	0.026	2135.46	Low	Continue	Normal
2026-07-11T14:40:13.003618+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.21	92.43	0.582	2135.44	High	Reroute	Critical
2026-07-11T14:40:15.018426+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.41	92.44	0.6	2135.4	High	Reroute	Critical
2026-07-11T14:40:16.027952+00:00	CONT-1003	Grapes	Bengaluru	Delhi	0.75	88.72	0.025	2135.38	Low	Continue	Normal
2026-07-11T14:40:17.050239+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.41	92.49	0.6	2135.36	High	Reroute	Critical
2026-07-11T14:40:17.052889+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	27.34	91.18	0.594	2135.36	High	Reroute	Critical
2026-07-11T14:40:18.059392+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.43	92.82	0.586	2135.34	High	Reroute	Critical
2026-07-11T14:40:18.061974+00:00	CONT-1003	Grapes	Bengaluru	Delhi	0.72	89.2	0.032	2135.34	Low	Continue	Normal
2026-07-11T14:40:19.065789+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.54	92.98	0.594	2135.32	High	Reroute	Critical
2026-07-11T14:40:20.071205+00:00	CONT-1000	Banana	Bengaluru	Delhi	13.45	87.42	0.587	2142.65	High	Reroute	Critical
2026-07-11T14:40:20.075885+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	27.44	91.26	0.588	2135.3	High	Reroute	Critical
2026-07-11T14:40:20.077209+00:00	CONT-1003	Grapes	Bengaluru	Delhi	0.88	89.22	0.036	2135.3	Low	Continue	Normal
2026-07-11T14:40:21.084195+00:00	CONT-1003	Grapes	Bengaluru	Delhi	0.9	89.36	0.054	2135.28	Low	Continue	Normal
2026-07-11T14:40:22.090929+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.63	80.91	0.21	2142.63	Low	Continue	Normal
2026-07-11T14:40:23.155561+00:00	CONT-1000	Banana	Bengaluru	Delhi	13.35	87.42	0.596	2142.62	High	Reroute	Critical
2026-07-11T14:40:23.158409+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	27.52	91.52	0.578	2135.24	High	Reroute	Critical
2026-07-11T14:40:24.162691+00:00	CONT-1000	Banana	Bengaluru	Delhi	13.34	87.2	0.6	2142.61	High	Reroute	Critical
2026-07-11T14:40:25.172041+00:00	CONT-1003	Grapes	Bengaluru	Delhi	0.91	89.93	0.024	2135.2	Low	Continue	Normal
2026-07-11T14:40:26.178538+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.52	91.44	0.591	2135.18	High	Reroute	Critical
2026-07-11T14:40:26.181906+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1	89.64	0.026	2135.18	Low	Continue	Normal
2026-07-11T14:40:27.183853+00:00	CONT-1000	Banana	Bengaluru	Delhi	13.64	88.26	0.599	2142.58	High	Reroute	Critical
2026-07-11T14:40:29.201371+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1	89.67	0.024	2135.12	Low	Continue	Normal
2026-07-11T14:40:29.202868+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.81	81.33	0.219	2142.56	Low	Continue	Normal
2026-07-11T14:40:30.206932+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.46	91.84	0.568	2135.1	High	Reroute	Critical
2026-07-11T14:40:31.218291+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.11	89.31	0.04	2135.08	Low	Continue	Normal
2026-07-11T14:40:33.234814+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.73	81.32	0.26	2142.52	Low	Continue	Normal
2026-07-11T14:40:34.237727+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.26	92.08	0.536	2135.02	High	Reroute	Critical
2026-07-11T14:40:34.239665+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	27.92	92.14	0.557	2135.02	High	Reroute	Critical
2026-07-11T14:40:35.246798+00:00	CONT-1000	Banana	Bengaluru	Delhi	13.68	88.45	0.581	2142.5	High	Reroute	Critical
2026-07-11T14:40:36.254890+00:00	CONT-1000	Banana	Bengaluru	Delhi	13.6	88.32	0.577	2142.49	High	Reroute	Critical
2026-07-11T14:40:36.256085+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.39	91.91	0.548	2134.98	High	Reroute	Critical
2026-07-11T14:40:36.257739+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	28	92.09	0.552	2134.98	High	Reroute	Critical
2026-07-11T14:40:36.259477+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.5	81.47	0.229	2142.49	Medium	Continue	Warning
2026-07-11T14:40:37.265220+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.53	91.91	0.549	2134.96	High	Reroute	Critical
2026-07-11T14:40:37.266811+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	28.04	91.97	0.551	2134.96	High	Reroute	Critical
2026-07-11T14:40:37.268076+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.58	81.34	0.209	2142.48	Medium	Continue	Warning
2026-07-11T14:40:39.282688+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.42	89.17	0.06	2134.92	Low	Continue	Normal
2026-07-11T14:40:39.285649+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.56	81.65	0.203	2142.46	Medium	Continue	Warning
2026-07-11T14:40:40.293184+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	28.15	92.03	0.583	2134.9	High	Reroute	Critical
2026-07-11T14:40:40.293683+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.57	88.88	0.041	2134.9	Low	Continue	Normal
2026-07-11T14:40:40.295777+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.49	81.75	0.221	2142.45	Medium	Continue	Warning
2026-07-11T14:40:41.301828+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.45	88.67	0.045	2134.88	Low	Continue	Normal
2026-07-11T14:40:42.305757+00:00	CONT-1000	Banana	Bengaluru	Delhi	13.95	88.07	0.556	2142.43	High	Reroute	Critical
2026-07-11T14:40:42.309403+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.37	88.53	0.038	2134.86	Low	Continue	Normal
2026-07-11T14:40:42.310807+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.72	81.6	0.215	2142.43	Medium	Continue	Warning
2026-07-11T14:40:43.312847+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.62	91.35	0.51	2134.84	High	Reroute	Critical
2026-07-11T14:40:43.314897+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	28.28	91.81	0.574	2134.84	High	Reroute	Critical
2026-07-11T14:40:43.316392+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.62	81.39	0.227	2142.42	Medium	Continue	Warning
2026-07-11T14:40:44.317696+00:00	CONT-1000	Banana	Bengaluru	Delhi	14.22	88.05	0.553	2142.41	High	Reroute	Critical
2026-07-11T14:40:44.320263+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	28.3	91.58	0.582	2134.82	High	Reroute	Critical
2026-07-11T14:40:44.322813+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.48	81.65	0.238	2142.41	Medium	Continue	Warning
2026-07-11T14:40:45.328848+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.39	88.49	0.04	2134.8	Low	Continue	Normal
2026-07-11T14:40:46.331431+00:00	CONT-1000	Banana	Bengaluru	Delhi	14.05	88.39	0.529	2142.39	High	Reroute	Critical
2026-07-11T14:40:46.333002+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.8	91.17	0.493	2134.78	High	Reroute	Critical
2026-07-11T14:40:48.344859+00:00	CONT-1000	Banana	Bengaluru	Delhi	14.11	88.61	0.524	2142.37	High	Reroute	Critical
2026-07-11T14:40:48.350032+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.75	81.86	0.223	2142.37	Medium	Continue	Warning
2026-07-11T14:40:49.352850+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.84	91.11	0.489	2134.72	High	Reroute	Critical
2026-07-11T14:40:49.356308+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	28.47	91.75	0.563	2134.72	High	Reroute	Critical
2026-07-11T14:40:49.357624+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.45	88.08	0.057	2134.72	Low	Continue	Normal
2026-07-11T14:40:50.363411+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	28.5	91.7	0.547	2134.7	High	Reroute	Critical
2026-07-11T14:40:50.365035+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.59	87.83	0.052	2134.7	Low	Continue	Normal
2026-07-11T14:40:50.366599+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.66	81.57	0.205	2142.35	Medium	Continue	Warning
2026-07-11T14:40:52.377736+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	28.58	91.69	0.565	2134.66	High	Reroute	Critical
2026-07-11T14:40:53.382548+00:00	CONT-1000	Banana	Bengaluru	Delhi	14.04	88.59	0.553	2142.32	High	Reroute	Critical
2026-07-11T14:40:53.385904+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	28.61	91.89	0.545	2134.64	High	Reroute	Critical
2026-07-11T14:40:54.393909+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.7	91.2	0.499	2134.62	High	Reroute	Critical
2026-07-11T14:40:54.398145+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.65	81.42	0.156	2142.31	Medium	Continue	Warning
2026-07-11T14:40:55.402668+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.81	91.53	0.491	2134.6	High	Reroute	Critical
2026-07-11T14:40:55.404417+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	28.66	91.74	0.564	2134.6	High	Reroute	Critical
2026-07-11T14:40:56.413813+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.76	91.31	0.479	2134.58	High	Reroute	Critical
2026-07-11T14:40:57.424859+00:00	CONT-1003	Grapes	Bengaluru	Delhi	2.07	86.83	0.07	2134.56	Low	Continue	Normal
2026-07-11T14:40:58.437980+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.65	81.84	0.172	2142.27	High	Reroute	Critical
2026-07-11T14:40:59.439821+00:00	CONT-1000	Banana	Bengaluru	Delhi	14.3	88.8	0.534	2142.26	High	Reroute	Critical
2026-07-11T14:40:59.444003+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	28.78	91.31	0.563	2134.52	High	Reroute	Critical
2026-07-11T14:40:59.446464+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.61	82.13	0.156	2142.26	High	Reroute	Critical
2026-07-11T14:41:00.449274+00:00	CONT-1000	Banana	Bengaluru	Delhi	14.23	89.11	0.52	2142.25	High	Reroute	Critical
2026-07-11T14:41:00.453306+00:00	CONT-1003	Grapes	Bengaluru	Delhi	2.02	86.94	0.083	2134.5	Low	Continue	Normal
2026-07-11T14:41:00.453993+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.63	82.47	0.137	2142.25	High	Reroute	Critical
2026-07-11T14:41:01.455316+00:00	CONT-1000	Banana	Bengaluru	Delhi	14.37	88.76	0.529	2142.24	High	Reroute	Critical
2026-07-11T14:41:01.467758+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.73	82.31	0.154	2142.24	High	Reroute	Critical
2026-07-11T14:41:03.477140+00:00	CONT-1000	Banana	Bengaluru	Delhi	14.36	89.12	0.507	2142.22	High	Reroute	Critical
2026-07-11T14:41:04.484020+00:00	CONT-1000	Banana	Bengaluru	Delhi	14.45	88.95	0.498	2142.21	High	Reroute	Critical
2026-07-11T14:41:04.486055+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.77	92.48	0.481	2134.42	Medium	Continue	Warning
